branch,ncust,customer,age,ed,employ,address,income,debtinc,creddebt,othdebt,default
77,2251,380300,70,4,30,22,493,9.9,22.94,25.87,1
77,2251,380348,56,4,22,9,57,2,0.49,0.65,0
77,2251,380355,33,1,3,5,34,2.9,0.19,0.8,1
77,2251,380366,27,3,0,4,28,4.7,0.39,0.93,0
77,2251,380433,18,2,0,0,15,1.1,0.03,0.13,0
77,2251,380446,30,4,4,6,28,6.8,1.15,0.75,0
77,2251,380455,43,4,18,14,89,3.6,0.49,2.71,0
77,2251,380466,27,4,3,4,20,11,0.31,1.89,1
77,2251,380494,32,3,3,7,79,6.1,1.4,3.42,1
77,2251,380534,30,2,5,5,39,13.8,0.55,4.83,0
77,2251,380538,36,2,16,8,50,3.5,0.75,1,0
77,2251,380585,32,1,5,9,35,5.8,0.58,1.45,0
77,2251,380588,52,3,17,12,125,0.5,0.4,0.22,0
77,2251,380601,35,3,7,10,29,7.1,1.59,0.47,0
77,2251,380607,34,3,12,6,46,5.7,0.83,1.79,0
77,2251,380660,19,2,0,0,20,7,0.19,1.21,0
77,2251,380677,26,2,1,3,48,11.2,0.16,5.21,1
77,2251,380681,25,4,0,1,52,4.9,0.67,1.88,1
77,2251,380772,75,1,32,23,78,4.4,0.69,2.74,0
77,2251,380864,24,2,5,1,28,19.1,1.52,3.82,1
77,2251,380873,43,2,3,9,53,9.8,1.51,3.69,1
77,2251,380879,33,3,8,7,37,3.9,0.56,0.89,0
77,2251,380900,61,3,20,17,38,3.2,0.35,0.87,0
77,2251,380906,23,2,1,2,26,12.8,0.55,2.78,0
77,2251,380923,32,4,6,2,31,14.2,1.36,3.04,0
77,2251,380997,25,2,2,3,21,14.4,0.99,2.04,1
77,2251,381027,42,5,2,9,147,17.7,5.05,20.97,1
77,2251,381047,23,4,0,1,30,12.2,2.25,1.41,1
77,2251,381056,25,3,1,3,27,12.7,0.03,3.39,1
77,2251,381121,22,4,0,2,50,1.2,0.21,0.39,0
77,2251,381164,19,2,0,0,16,6.6,0,1.05,0
77,2251,381168,35,4,4,6,18,4.8,0.32,0.55,0
77,2251,381175,58,2,9,13,51,4.4,0.64,1.6,0
77,2251,381210,38,4,12,9,37,13.2,3.24,1.65,1
77,2251,381252,43,3,16,6,102,2.5,0.58,1.97,0
77,2251,381261,34,2,14,4,59,6.5,2.3,1.54,0
77,2251,381274,28,2,7,3,88,10.6,2.21,7.12,0
77,2251,381281,23,3,0,2,36,24.2,5.88,2.83,1
77,2251,381288,30,1,6,4,20,8.4,0.91,0.77,1
77,2251,381320,21,3,0,1,19,20.7,1.31,2.63,1
77,2251,381329,37,4,0,9,50,1.3,0.21,0.44,0
77,2251,381355,34,3,7,8,30,14.2,0.93,3.33,0
77,2251,381365,29,2,4,3,48,10.8,2.96,2.22,0
77,2251,381378,20,3,0,0,39,15,1.42,4.43,0
77,2251,381393,61,1,26,13,78,5,0.2,3.7,0
77,2251,381405,19,2,0,0,22,1.8,0.1,0.29,0
77,2251,381421,71,1,7,19,26,7.6,0.37,1.61,0
77,2251,381426,33,4,5,7,321,2.5,4.36,3.67,1
77,2251,381434,22,4,0,1,59,3.1,0.62,1.21,0
77,2251,381445,30,3,4,5,28,8.2,0.4,1.9,0
77,2251,381449,22,4,0,1,32,3.8,0.71,0.5,0
77,2251,381489,20,1,0,1,20,17.6,0.15,3.37,1
77,2251,381535,19,2,0,0,19,3.3,0.1,0.52,1
77,2251,381568,28,1,2,3,24,1,0.11,0.13,0
77,2251,381583,18,2,0,0,14,5.5,0.46,0.31,0
77,2251,381596,56,2,9,7,41,12.5,1.79,3.33,0
77,2251,381632,32,3,6,7,50,9.8,3.09,1.81,0
77,2251,381643,29,2,0,5,21,12.4,0.38,2.22,1
77,2251,381669,46,1,0,9,25,3,0.43,0.32,0
77,2251,381690,39,1,22,13,48,6.8,1.01,2.26,0
77,2251,381763,28,4,4,3,30,13.8,0.68,3.46,0
77,2251,381765,37,1,17,8,76,12.6,4.18,5.39,0
77,2251,381780,39,4,4,13,47,9.7,1.67,2.89,1
77,2251,381799,27,2,2,4,30,2.7,0.34,0.47,1
77,2251,381851,25,2,4,3,21,10,1,1.1,0
77,2251,381896,49,2,14,11,94,6.9,3.79,2.7,0
77,2251,381918,24,2,5,1,60,11.2,0.23,6.49,0
77,2251,381929,24,4,0,2,45,5.5,0.59,1.89,1
77,2251,381933,30,4,6,5,58,8.6,2.38,2.6,0
77,2251,381947,22,1,1,0,24,19.9,1.16,3.62,1
77,2251,381959,47,1,17,11,47,18.9,3.77,5.12,0
77,2251,381983,32,3,5,8,52,5.9,1.35,1.72,0
77,2251,382000,41,2,17,9,68,9.6,3.06,3.47,0
77,2251,382001,18,2,0,0,18,10,1.12,0.68,1
77,2251,382011,37,1,11,5,34,13.6,2.98,1.65,0
77,2251,382012,35,1,5,5,40,10.5,0.91,3.29,1
77,2251,382038,36,5,3,9,69,8.3,1.45,4.27,0
77,2251,382039,44,3,7,10,115,14.4,1.08,15.48,1
77,2251,382073,19,2,0,0,25,9.3,1.17,1.15,1
77,2251,382086,24,4,0,2,64,4.4,0.81,2.01,0
77,2251,382127,18,2,0,0,22,10.5,0.3,2.01,1
77,2251,382157,20,3,0,0,13,0,0,0,0
77,2251,382168,38,4,4,8,61,2.7,0.91,0.73,0
77,2251,382202,24,1,6,1,21,4.5,0.18,0.76,0
77,2251,382229,61,2,33,26,126,12.4,8.47,7.16,0
77,2251,382231,18,2,0,0,22,38.8,3.64,4.9,0
91,3779,450002,51,5,22,14,75,7.7,2.05,3.72,0
91,3779,450068,33,3,5,6,38,18.3,1.74,5.22,0
91,3779,450181,34,3,0,7,49,5,0.18,2.27,0
91,3779,450204,33,4,6,3,25,13.7,1.18,2.25,0
91,3779,450251,27,4,1,3,32,15.4,2.15,2.77,1
91,3779,450252,37,4,3,4,28,18.1,1,4.06,0
91,3779,450310,34,1,12,6,59,9.2,2,3.43,0
91,3779,450317,23,2,2,2,35,5.8,0.46,1.57,0
91,3779,450383,29,3,5,6,37,4.3,0.53,1.06,0
91,3779,450387,25,1,1,4,19,2.6,0.13,0.36,0
91,3779,450400,21,1,4,1,44,6.4,0.99,1.83,1
91,3779,450406,26,1,6,2,24,11.5,0.91,1.85,0
91,3779,450446,37,2,4,2,32,3.2,0.14,0.88,0
91,3779,450448,26,5,0,4,19,4.4,0.05,0.78,1
91,3779,450450,35,3,11,8,59,1.4,0.13,0.7,0
91,3779,450455,22,3,0,1,29,19.7,1.68,4.03,1
91,3779,450465,30,2,4,2,26,9.3,0.27,2.15,0
91,3779,450485,62,2,24,17,199,4.7,3.4,5.95,0
91,3779,450501,43,1,17,10,104,14.2,3.57,11.19,0
91,3779,450563,45,1,12,9,57,1,0.34,0.23,0
91,3779,450580,21,3,0,1,23,6.8,0.69,0.87,1
91,3779,450614,27,1,3,3,37,13.9,3.04,2.1,1
91,3779,450772,73,2,2,16,39,19.4,2.12,5.45,1
91,3779,450776,35,4,2,6,56,11.1,1.39,4.83,1
91,3779,450846,38,1,14,8,37,4.4,0.39,1.23,0
91,3779,450942,26,2,5,2,22,3.3,0.1,0.63,0
91,3779,451028,29,4,4,6,58,18.2,1.62,8.94,1
91,3779,451034,42,4,10,10,76,6.1,0.32,4.32,0
91,3779,451036,37,2,3,8,38,12.3,1.37,3.3,0
91,3779,451046,62,4,26,12,87,16.2,4.82,9.27,0
91,3779,451050,23,1,1,2,19,7.2,0.71,0.66,0
91,3779,451067,64,2,44,18,397,19.2,35.52,40.7,1
91,3779,451118,45,4,16,5,219,1,0.96,1.23,0
91,3779,451123,23,3,1,2,22,14.2,1.56,1.56,1
91,3779,451156,19,2,0,0,20,8.1,0.36,1.26,0
91,3779,451171,34,5,8,7,526,2.6,5.47,8.21,0
91,3779,451181,20,3,0,0,58,2.8,0.46,1.17,0
91,3779,451185,18,2,0,0,29,7.5,0.86,1.32,1
91,3779,451218,37,2,2,7,38,2.1,0.07,0.73,0
91,3779,451226,43,3,21,14,101,9.7,4.76,5.04,1
91,3779,451251,42,1,8,12,43,1.3,0.15,0.41,0
91,3779,451377,23,2,2,1,24,1.6,0.05,0.34,0
91,3779,451400,19,2,0,0,22,6.8,0.41,1.08,1
91,3779,451408,26,1,1,3,15,6.7,0.2,0.8,0
91,3779,451409,40,3,4,14,54,4.6,1.19,1.29,0
91,3779,451468,43,2,10,9,92,14.7,3.85,9.67,1
91,3779,451517,28,4,3,5,35,5.2,0.78,1.04,0
91,3779,451518,24,2,0,2,36,8.5,1.47,1.59,1
91,3779,451525,22,2,1,1,14,11.7,0.37,1.27,1
91,3779,451559,27,2,1,4,25,0.6,0.03,0.12,0
91,3779,451783,33,3,11,4,61,14.9,4.24,4.84,1
91,3779,451824,64,1,40,18,198,6.9,8.1,5.56,0
91,3779,451852,63,4,22,27,129,4.9,0.8,5.52,0
91,3779,451876,31,5,5,3,61,2,0.37,0.85,0
91,3779,451894,21,3,0,1,26,6.9,0.18,1.61,1
91,3779,451919,20,3,0,0,24,9.4,0.6,1.66,0
91,3779,452007,20,3,0,0,18,5.3,0.3,0.65,0
91,3779,452055,21,2,2,1,33,6.4,0.84,1.27,1
91,3779,452063,23,2,1,0,30,21.5,1.63,4.82,1
91,3779,452088,46,3,13,10,32,11,1.19,2.33,0
91,3779,452116,29,4,1,4,50,12.1,0.47,5.58,0
91,3779,452132,59,2,32,19,533,0.8,1.86,2.4,0
91,3779,452141,21,1,1,1,23,16.5,1.17,2.62,1
91,3779,452173,54,3,6,9,70,9.5,2.28,4.37,0
91,3779,452225,18,2,0,0,37,2.5,0.57,0.36,1
91,3779,452318,41,2,9,8,77,7.5,3.11,2.67,0
91,3779,452333,19,2,0,0,36,5.8,0.78,1.31,1
91,3779,452341,41,1,15,9,54,6.9,1.54,2.18,0
91,3779,452389,30,4,6,5,51,6.2,1.07,2.09,0
91,3779,452427,23,3,0,1,27,14.6,1.16,2.78,0
91,3779,452433,37,3,0,9,35,10.8,1.27,2.51,0
91,3779,452436,33,3,6,6,77,6.2,0.65,4.12,1
91,3779,452445,34,5,5,10,186,11.3,7.46,13.56,1
91,3779,452452,25,4,0,3,30,4.9,0.2,1.27,0
91,3779,452558,21,1,4,1,19,6.5,0.29,0.94,0
91,3779,452646,62,2,33,6,322,2.8,7.04,1.97,0
91,3779,452735,52,2,6,9,55,2.9,0.93,0.66,0
91,3779,452767,53,5,7,16,80,12,3.65,5.95,0
91,3779,452770,36,5,7,9,124,1.4,0.38,1.35,0
91,3779,452878,34,4,8,4,49,7.5,0.49,3.19,0
91,3779,452912,29,3,6,3,28,4.9,0.57,0.8,1
91,3779,453027,20,2,0,0,46,12.1,0.95,4.61,1
91,3779,453082,20,3,0,0,13,17.8,0.81,1.5,0
91,3779,453106,18,2,0,0,26,7.3,0.64,1.26,0
91,3779,453108,20,3,0,0,21,9.3,0.35,1.6,1
91,3779,453122,19,2,0,0,34,19.3,2.2,4.36,1
91,3779,453134,30,2,1,3,39,1,0.14,0.25,0
91,3779,453255,34,2,10,6,59,18.6,3.56,7.42,1
91,3779,453374,41,1,15,12,55,12.2,4.13,2.58,0
91,3779,453376,20,1,3,0,24,16.3,1.31,2.61,1
91,3779,453379,30,3,8,2,28,15.8,1.53,2.9,0
91,3779,453388,25,5,0,1,130,5.8,1.24,6.3,1
91,3779,453405,18,2,0,0,23,10,1.12,1.18,0
91,3779,453434,27,3,0,3,63,1,0.32,0.32,0
91,3779,453461,31,2,3,6,24,12.9,0.74,2.36,1
91,3779,453471,34,3,8,4,83,11,1.85,7.28,0
91,3779,453578,37,2,10,8,43,3.6,0.81,0.74,0
91,3779,453686,25,5,0,3,16,3.2,0.29,0.22,0
91,3779,453698,34,1,10,8,41,14.5,1.19,4.75,0
91,3779,453777,27,1,2,2,24,5.8,0.56,0.84,0
